CODICESCUOLA,DENOMINAZIONESCUOLA,DESCRIZIONECOMUNE,PROVINCIA,REGIONE,CLASSE_KEY,COMBINAZIONE_NORM,CLASSE_DISPLAY,DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA,CODICEISTITUTORIFERIMENTO,DENOMINAZIONEISTITUTORIFERIMENTO
MTRI01801B,"I.P.IND.E ART. ""PITAGORA"" -POLICORO",POLICORO,MATERA,BASILICATA,5BSSS,SERVIZI PER LA SANITA' E L'ASS. SOCIALE (ING/FRA),5BSSS - SERVIZI PER LA SANITA' E L'ASS. SOCIALE (ING/FRA),IST PROF INDUSTRIA E ARTIGIANATO,MTIS01800Q,"I.I.S. ""POLICORO - TURSI"""
MTSL01301X,"L.ART. ""DUNI-LEVI"" -MATERA",MATERA,MATERA,BASILICATA,1A,LICEO ARTISTICO - BIENNIO COMUNE,1A - LICEO ARTISTICO - BIENNIO COMUNE,LICEO ARTISTICO,MTIS01300L,"I.I.S. ""DUNI - LEVI"" - MATERA"
MTSL01301X,"L.ART. ""DUNI-LEVI"" -MATERA",MATERA,MATERA,BASILICATA,1B,LICEO ARTISTICO - BIENNIO COMUNE,1B - LICEO ARTISTICO - BIENNIO COMUNE,LICEO ARTISTICO,MTIS01300L,"I.I.S. ""DUNI - LEVI"" - MATERA"
MTSL01301X,"L.ART. ""DUNI-LEVI"" -MATERA",MATERA,MATERA,BASILICATA,1C,LICEO ARTISTICO - BIENNIO COMUNE,1C - LICEO ARTISTICO - BIENNIO COMUNE,LICEO ARTISTICO,MTIS01300L,"I.I.S. ""DUNI - LEVI"" - MATERA"
MTSL01301X,"L.ART. ""DUNI-LEVI"" -MATERA",MATERA,MATERA,BASILICATA,2A,LICEO ARTISTICO - BIENNIO COMUNE,2A - LICEO ARTISTICO - BIENNIO COMUNE,LICEO ARTISTICO,MTIS01300L,"I.I.S. ""DUNI - LEVI"" - MATERA"
MTSL01301X,"L.ART. ""DUNI-LEVI"" -MATERA",MATERA,MATERA,BASILICATA,2B,LICEO ARTISTICO - BIENNIO COMUNE,2B - LICEO ARTISTICO - BIENNIO COMUNE,LICEO ARTISTICO,MTIS01300L,"I.I.S. ""DUNI - LEVI"" - MATERA"
MTSL01301X,"L.ART. ""DUNI-LEVI"" -MATERA",MATERA,MATERA,BASILICATA,2C,LICEO ARTISTICO - BIENNIO COMUNE,2C - LICEO ARTISTICO - BIENNIO COMUNE,LICEO ARTISTICO,MTIS01300L,"I.I.S. ""DUNI - LEVI"" - MATERA"
MTSL01301X,"L.ART. ""DUNI-LEVI"" -MATERA",MATERA,MATERA,BASILICATA,3A,LICEO ARTISTICO - INDIRIZZO GRAFICA,3A - LICEO ARTISTICO - INDIRIZZO GRAFICA,LICEO ARTISTICO,MTIS01300L,"I.I.S. ""DUNI - LEVI"" - MATERA"
MTSL01301X,"L.ART. ""DUNI-LEVI"" -MATERA",MATERA,MATERA,BASILICATA,3B,L. ART. IND. ARTI FIGU.( CURV. ARTE PLASTICO PITTO,3B - L. ART. IND. ARTI FIGU.( CURV. ARTE PLASTICO PITTO,LICEO ARTISTICO,MTIS01300L,"I.I.S. ""DUNI - LEVI"" - MATERA"
MTSL01301X,"L.ART. ""DUNI-LEVI"" -MATERA",MATERA,MATERA,BASILICATA,3C,LICEO ARTISTICO INDIRIZ.AUDIOVISIVO E MULTIMEDIALE,3C - LICEO ARTISTICO INDIRIZ.AUDIOVISIVO E MULTIMEDIALE,LICEO ARTISTICO,MTIS01300L,"I.I.S. ""DUNI - LEVI"" - MATERA"
MTSL01301X,"L.ART. ""DUNI-LEVI"" -MATERA",MATERA,MATERA,BASILICATA,3D,LICEO ARTISTICO INDIRIZZO ARCHITETTURA E AMBIENTE,3D - LICEO ARTISTICO INDIRIZZO ARCHITETTURA E AMBIENTE,LICEO ARTISTICO,MTIS01300L,"I.I.S. ""DUNI - LEVI"" - MATERA"
MTSL01301X,"L.ART. ""DUNI-LEVI"" -MATERA",MATERA,MATERA,BASILICATA,4A,LICEO ARTISTICO INDIRIZZO ARCHITETTURA E AMBIENTE,4A - LICEO ARTISTICO INDIRIZZO ARCHITETTURA E AMBIENTE,LICEO ARTISTICO,MTIS01300L,"I.I.S. ""DUNI - LEVI"" - MATERA"
MTSL01301X,"L.ART. ""DUNI-LEVI"" -MATERA",MATERA,MATERA,BASILICATA,4B,L. ART. IND. ARTI FIGU.( CURV. ARTE PLASTICO PITTO,4B - L. ART. IND. ARTI FIGU.( CURV. ARTE PLASTICO PITTO,LICEO ARTISTICO,MTIS01300L,"I.I.S. ""DUNI - LEVI"" - MATERA"
MTSL01301X,"L.ART. ""DUNI-LEVI"" -MATERA",MATERA,MATERA,BASILICATA,4C,LICEO ARTISTICO INDIRIZ.AUDIOVISIVO E MULTIMEDIALE,4C - LICEO ARTISTICO INDIRIZ.AUDIOVISIVO E MULTIMEDIALE,LICEO ARTISTICO,MTIS01300L,"I.I.S. ""DUNI - LEVI"" - MATERA"
MTSL01301X,"L.ART. ""DUNI-LEVI"" -MATERA",MATERA,MATERA,BASILICATA,4D,LICEO ARTISTICO - INDIRIZZO SCENOGRAFIA,4D - LICEO ARTISTICO - INDIRIZZO SCENOGRAFIA,LICEO ARTISTICO,MTIS01300L,"I.I.S. ""DUNI - LEVI"" - MATERA"
MTSL01301X,"L.ART. ""DUNI-LEVI"" -MATERA",MATERA,MATERA,BASILICATA,5A,LICEO ARTISTICO - INDIRIZZO GRAFICA,5A - LICEO ARTISTICO - INDIRIZZO GRAFICA,LICEO ARTISTICO,MTIS01300L,"I.I.S. ""DUNI - LEVI"" - MATERA"
MTSL01301X,"L.ART. ""DUNI-LEVI"" -MATERA",MATERA,MATERA,BASILICATA,5B,L. ART. IND. ARTI FIGU.( CURV. ARTE PLASTICO PITTO,5B - L. ART. IND. ARTI FIGU.( CURV. ARTE PLASTICO PITTO,LICEO ARTISTICO,MTIS01300L,"I.I.S. ""DUNI - LEVI"" - MATERA"
MTSL01301X,"L.ART. ""DUNI-LEVI"" -MATERA",MATERA,MATERA,BASILICATA,5C,LICEO ARTISTICO INDIRIZ.AUDIOVISIVO E MULTIMEDIALE,5C - LICEO ARTISTICO INDIRIZ.AUDIOVISIVO E MULTIMEDIALE,LICEO ARTISTICO,MTIS01300L,"I.I.S. ""DUNI - LEVI"" - MATERA"
MTSL01301X,"L.ART. ""DUNI-LEVI"" -MATERA",MATERA,MATERA,BASILICATA,5D,LICEO ARTISTICO INDIRIZZO ARCHITETTURA E AMBIENTE,5D - LICEO ARTISTICO INDIRIZZO ARCHITETTURA E AMBIENTE,LICEO ARTISTICO,MTIS01300L,"I.I.S. ""DUNI - LEVI"" - MATERA"
MTTA01101R,"I.TEC.AGR.""GIUSEPPE CERABONA"" -PISTICCI",PISTICCI,MATERA,BASILICATA,1A,"AGRARIA, AGROLIMENTARE AGROINDUSTRIA - BIENNIO","1A - AGRARIA, AGROLIMENTARE AGROINDUSTRIA - BIENNIO",ISTITUTO TECNICO AGRARIO,MTIS011001,"I.I.S. ""PISTICCI - MONTALBANO"""
MTTA01101R,"I.TEC.AGR.""GIUSEPPE CERABONA"" -PISTICCI",PISTICCI,MATERA,BASILICATA,1B,"AGRARIA, AGROLIMENTARE AGROINDUSTRIA - BIENNIO","1B - AGRARIA, AGROLIMENTARE AGROINDUSTRIA - BIENNIO",ISTITUTO TECNICO AGRARIO,MTIS011001,"I.I.S. ""PISTICCI - MONTALBANO"""
MTTA01101R,"I.TEC.AGR.""GIUSEPPE CERABONA"" -PISTICCI",PISTICCI,MATERA,BASILICATA,2A,"AGRARIA, AGROLIMENTARE AGROINDUSTRIA - BIENNIO","2A - AGRARIA, AGROLIMENTARE AGROINDUSTRIA - BIENNIO",ISTITUTO TECNICO AGRARIO,MTIS011001,"I.I.S. ""PISTICCI - MONTALBANO"""
MTTA01101R,"I.TEC.AGR.""GIUSEPPE CERABONA"" -PISTICCI",PISTICCI,MATERA,BASILICATA,2B,"AGRARIA, AGROLIMENTARE AGROINDUSTRIA - BIENNIO","2B - AGRARIA, AGROLIMENTARE AGROINDUSTRIA - BIENNIO",ISTITUTO TECNICO AGRARIO,MTIS011001,"I.I.S. ""PISTICCI - MONTALBANO"""
MTTA01101R,"I.TEC.AGR.""GIUSEPPE CERABONA"" -PISTICCI",PISTICCI,MATERA,BASILICATA,3A,GESTIONE DELL'AMBIENTE E DEL TERRITORIO,3A - GESTIONE DELL'AMBIENTE E DEL TERRITORIO,ISTITUTO TECNICO AGRARIO,MTIS011001,"I.I.S. ""PISTICCI - MONTALBANO"""
MTTA01101R,"I.TEC.AGR.""GIUSEPPE CERABONA"" -PISTICCI",PISTICCI,MATERA,BASILICATA,3B,PRODUZIONI E TRASFORMAZIONI,3B - PRODUZIONI E TRASFORMAZIONI,ISTITUTO TECNICO AGRARIO,MTIS011001,"I.I.S. ""PISTICCI - MONTALBANO"""
MTTA01101R,"I.TEC.AGR.""GIUSEPPE CERABONA"" -PISTICCI",PISTICCI,MATERA,BASILICATA,3D,GESTIONE DELL'AMBIENTE E DEL TERRITORIO,3D - GESTIONE DELL'AMBIENTE E DEL TERRITORIO,ISTITUTO TECNICO AGRARIO,MTIS011001,"I.I.S. ""PISTICCI - MONTALBANO"""
MTTA01101R,"I.TEC.AGR.""GIUSEPPE CERABONA"" -PISTICCI",PISTICCI,MATERA,BASILICATA,4A,GESTIONE DELL'AMBIENTE E DEL TERRITORIO,4A - GESTIONE DELL'AMBIENTE E DEL TERRITORIO,ISTITUTO TECNICO AGRARIO,MTIS011001,"I.I.S. ""PISTICCI - MONTALBANO"""
MTTA01101R,"I.TEC.AGR.""GIUSEPPE CERABONA"" -PISTICCI",PISTICCI,MATERA,BASILICATA,4B,PRODUZIONI E TRASFORMAZIONI,4B - PRODUZIONI E TRASFORMAZIONI,ISTITUTO TECNICO AGRARIO,MTIS011001,"I.I.S. ""PISTICCI - MONTALBANO"""
MTTA01101R,"I.TEC.AGR.""GIUSEPPE CERABONA"" -PISTICCI",PISTICCI,MATERA,BASILICATA,4D,GESTIONE DELL'AMBIENTE E DEL TERRITORIO,4D - GESTIONE DELL'AMBIENTE E DEL TERRITORIO,ISTITUTO TECNICO AGRARIO,MTIS011001,"I.I.S. ""PISTICCI - MONTALBANO"""
MTTA01101R,"I.TEC.AGR.""GIUSEPPE CERABONA"" -PISTICCI",PISTICCI,MATERA,BASILICATA,5B,PRODUZIONI E TRASFORMAZIONI,5B - PRODUZIONI E TRASFORMAZIONI,ISTITUTO TECNICO AGRARIO,MTIS011001,"I.I.S. ""PISTICCI - MONTALBANO"""
MTTA014018,"I.TEC.AGR.""G. BRIGANTI"" TURI MATERA",MATERA,MATERA,BASILICATA,1AAG,"AGRARIA, AGROLIMENTARE AGROINDUSTRIA - BIENNIO","1AAG - AGRARIA, AGROLIMENTARE AGROINDUSTRIA - BIENNIO",ISTITUTO TECNICO AGRARIO,MTIS01400C,"I.I.S. ""A. TURI - I. MORRA"" MATERA"
MTTA014018,"I.TEC.AGR.""G. BRIGANTI"" TURI MATERA",MATERA,MATERA,BASILICATA,1BAG,"AGRARIA, AGROLIMENTARE AGROINDUSTRIA - BIENNIO","1BAG - AGRARIA, AGROLIMENTARE AGROINDUSTRIA - BIENNIO",ISTITUTO TECNICO AGRARIO,MTIS01400C,"I.I.S. ""A. TURI - I. MORRA"" MATERA"
MTTA014018,"I.TEC.AGR.""G. BRIGANTI"" TURI MATERA",MATERA,MATERA,BASILICATA,2AAG,"AGRARIA, AGROLIMENTARE AGROINDUSTRIA - BIENNIO","2AAG - AGRARIA, AGROLIMENTARE AGROINDUSTRIA - BIENNIO",ISTITUTO TECNICO AGRARIO,MTIS01400C,"I.I.S. ""A. TURI - I. MORRA"" MATERA"
MTTA014018,"I.TEC.AGR.""G. BRIGANTI"" TURI MATERA",MATERA,MATERA,BASILICATA,2BAG,"AGRARIA, AGROLIMENTARE AGROINDUSTRIA - BIENNIO","2BAG - AGRARIA, AGROLIMENTARE AGROINDUSTRIA - BIENNIO",ISTITUTO TECNICO AGRARIO,MTIS01400C,"I.I.S. ""A. TURI - I. MORRA"" MATERA"
MTTA014018,"I.TEC.AGR.""G. BRIGANTI"" TURI MATERA",MATERA,MATERA,BASILICATA,3APT,PRODUZIONE E TRASFORMAZIONE QUADRIENNALE,3APT - PRODUZIONE E TRASFORMAZIONE QUADRIENNALE,ISTITUTO TECNICO AGRARIO,MTIS01400C,"I.I.S. ""A. TURI - I. MORRA"" MATERA"
MTTA014018,"I.TEC.AGR.""G. BRIGANTI"" TURI MATERA",MATERA,MATERA,BASILICATA,3AVE,VITICOLTURA ED ENOLOGIA,3AVE - VITICOLTURA ED ENOLOGIA,ISTITUTO TECNICO AGRARIO,MTIS01400C,"I.I.S. ""A. TURI - I. MORRA"" MATERA"
MTTA014018,"I.TEC.AGR.""G. BRIGANTI"" TURI MATERA",MATERA,MATERA,BASILICATA,4APT,PRODUZIONE E TRASFORMAZIONE QUADRIENNALE,4APT - PRODUZIONE E TRASFORMAZIONE QUADRIENNALE,ISTITUTO TECNICO AGRARIO,MTIS01400C,"I.I.S. ""A. TURI - I. MORRA"" MATERA"
MTTA014018,"I.TEC.AGR.""G. BRIGANTI"" TURI MATERA",MATERA,MATERA,BASILICATA,4AVE,VITICOLTURA ED ENOLOGIA,4AVE - VITICOLTURA ED ENOLOGIA,ISTITUTO TECNICO AGRARIO,MTIS01400C,"I.I.S. ""A. TURI - I. MORRA"" MATERA"
MTTA014018,"I.TEC.AGR.""G. BRIGANTI"" TURI MATERA",MATERA,MATERA,BASILICATA,4BPT,PRODUZIONE E TRASFORMAZIONE QUADRIENNALE,4BPT - PRODUZIONE E TRASFORMAZIONE QUADRIENNALE,ISTITUTO TECNICO AGRARIO,MTIS01400C,"I.I.S. ""A. TURI - I. MORRA"" MATERA"
MTTA014018,"I.TEC.AGR.""G. BRIGANTI"" TURI MATERA",MATERA,MATERA,BASILICATA,5APT,PRODUZIONE E TRASFORMAZIONE QUADRIENNALE,5APT - PRODUZIONE E TRASFORMAZIONE QUADRIENNALE,ISTITUTO TECNICO AGRARIO,MTIS01400C,"I.I.S. ""A. TURI - I. MORRA"" MATERA"
MTTA014018,"I.TEC.AGR.""G. BRIGANTI"" TURI MATERA",MATERA,MATERA,BASILICATA,5AVE,VITICOLTURA ED ENOLOGIA,5AVE - VITICOLTURA ED ENOLOGIA,ISTITUTO TECNICO AGRARIO,MTIS01400C,"I.I.S. ""A. TURI - I. MORRA"" MATERA"
MTTD004014,"IST. TEC. ECON. ""C. LEVI"" -GRASSANO",GRASSANO,MATERA,BASILICATA,1A,INFORMATICA E TELECOMUNICAZIONI - BIENNIO COMUNE,1A - INFORMATICA E TELECOMUNICAZIONI - BIENNIO COMUNE,ISTITUTO TECNICO COMMERCIALE,MTIS00400T,ISTITUTO OMNICOMPRENSIVO - TRICARICO
MTTD004014,"IST. TEC. ECON. ""C. LEVI"" -GRASSANO",GRASSANO,MATERA,BASILICATA,2A,INFORMATICA E TELECOMUNICAZIONI - BIENNIO COMUNE,2A - INFORMATICA E TELECOMUNICAZIONI - BIENNIO COMUNE,ISTITUTO TECNICO COMMERCIALE,MTIS00400T,ISTITUTO OMNICOMPRENSIVO - TRICARICO
MTTD004014,"IST. TEC. ECON. ""C. LEVI"" -GRASSANO",GRASSANO,MATERA,BASILICATA,3A,TELECOMUNICAZIONI,3A - TELECOMUNICAZIONI,ISTITUTO TECNICO COMMERCIALE,MTIS00400T,ISTITUTO OMNICOMPRENSIVO - TRICARICO
MTTD004014,"IST. TEC. ECON. ""C. LEVI"" -GRASSANO",GRASSANO,MATERA,BASILICATA,5A,"AMMINISTRAZIONE, FINANZA, MARKETING INGLE/FRANCESE","5A - AMMINISTRAZIONE, FINANZA, MARKETING INGLE/FRANCESE",ISTITUTO TECNICO COMMERCIALE,MTIS00400T,ISTITUTO OMNICOMPRENSIVO - TRICARICO
MTTD01500D,,,,,1A,"AMMINISTRAZIONE, FINANZA, MARKET INGLESE- SPAGNOLO","1A - AMMINISTRAZIONE, FINANZA, MARKET INGLESE- SPAGNOLO",,,
MTTD01500D,,,,,2A,"AMMINISTRAZIONE, FINANZA, MARKET INGLESE- SPAGNOLO","2A - AMMINISTRAZIONE, FINANZA, MARKET INGLESE- SPAGNOLO",,,
MTTD01500D,,,,,3A,AMMINISTRAZIONE FINANZA E MARKETING (TRIENNIO),3A - AMMINISTRAZIONE FINANZA E MARKETING (TRIENNIO),,,
MTTD01500D,,,,,4A,AMMINISTRAZIONE FINANZA E MARKETING (TRIENNIO),4A - AMMINISTRAZIONE FINANZA E MARKETING (TRIENNIO),,,
MTTD01500D,,,,,5A,AMMINISTRAZIONE FINANZA E MARKETING (TRIENNIO),5A - AMMINISTRAZIONE FINANZA E MARKETING (TRIENNIO),,,
MTTD01500D,,,,,5B,AMMINISTRAZIONE FINANZA E MARKETING (TRIENNIO),5B - AMMINISTRAZIONE FINANZA E MARKETING (TRIENNIO),,,
MTTD01601A,I.T. COMM. E GEOM.- BERNALDA,BERNALDA,MATERA,BASILICATA,1AFM,"AMMINISTRAZIONE, FINANZA, MARKETING","1AFM - AMMINISTRAZIONE, FINANZA, MARKETING",ISTITUTO TECNICO COMMERCIALE,MTIS016004,I.I.S. BERNALDA - FERRANDINA
MTTD01601A,I.T. COMM. E GEOM.- BERNALDA,BERNALDA,MATERA,BASILICATA,1AFMS,AMMINISTRAZIONE FINANZA MARKETING SPORTIVO,1AFMS - AMMINISTRAZIONE FINANZA MARKETING SPORTIVO,ISTITUTO TECNICO COMMERCIALE,MTIS016004,I.I.S. BERNALDA - FERRANDINA
MTTD01601A,I.T. COMM. E GEOM.- BERNALDA,BERNALDA,MATERA,BASILICATA,1AT,INDIRIZZO TURISMO,1AT - INDIRIZZO TURISMO,ISTITUTO TECNICO COMMERCIALE,MTIS016004,I.I.S. BERNALDA - FERRANDINA
MTTD01601A,I.T. COMM. E GEOM.- BERNALDA,BERNALDA,MATERA,BASILICATA,2AFM,"AMMINISTRAZIONE, FINANZA, MARKETING","2AFM - AMMINISTRAZIONE, FINANZA, MARKETING",ISTITUTO TECNICO COMMERCIALE,MTIS016004,I.I.S. BERNALDA - FERRANDINA
MTTD01601A,I.T. COMM. E GEOM.- BERNALDA,BERNALDA,MATERA,BASILICATA,2AT,INDIRIZZO TURISMO,2AT - INDIRIZZO TURISMO,ISTITUTO TECNICO COMMERCIALE,MTIS016004,I.I.S. BERNALDA - FERRANDINA
MTTD01601A,I.T. COMM. E GEOM.- BERNALDA,BERNALDA,MATERA,BASILICATA,2BT,INDIRIZZO TURISMO,2BT - INDIRIZZO TURISMO,ISTITUTO TECNICO COMMERCIALE,MTIS016004,I.I.S. BERNALDA - FERRANDINA
MTTD01601A,I.T. COMM. E GEOM.- BERNALDA,BERNALDA,MATERA,BASILICATA,3AFM,TURISMO - TRIENNIO,3AFM - TURISMO - TRIENNIO,ISTITUTO TECNICO COMMERCIALE,MTIS016004,I.I.S. BERNALDA - FERRANDINA
MTTD01601A,I.T. COMM. E GEOM.- BERNALDA,BERNALDA,MATERA,BASILICATA,3AT,TURISMO - TRIENNIO,3AT - TURISMO - TRIENNIO,ISTITUTO TECNICO COMMERCIALE,MTIS016004,I.I.S. BERNALDA - FERRANDINA
MTTD01601A,I.T. COMM. E GEOM.- BERNALDA,BERNALDA,MATERA,BASILICATA,3CAT,COSTRUZIONI AMBIENTE E TERRITORIO,3CAT - COSTRUZIONI AMBIENTE E TERRITORIO,ISTITUTO TECNICO COMMERCIALE,MTIS016004,I.I.S. BERNALDA - FERRANDINA
MTTD01601A,I.T. COMM. E GEOM.- BERNALDA,BERNALDA,MATERA,BASILICATA,4AFM,AMMINISTRAZIONE FINANZA E MARKETING (TRIENNIO),4AFM - AMMINISTRAZIONE FINANZA E MARKETING (TRIENNIO),ISTITUTO TECNICO COMMERCIALE,MTIS016004,I.I.S. BERNALDA - FERRANDINA
MTTD01601A,I.T. COMM. E GEOM.- BERNALDA,BERNALDA,MATERA,BASILICATA,4AT,TURISMO - TRIENNIO,4AT - TURISMO - TRIENNIO,ISTITUTO TECNICO COMMERCIALE,MTIS016004,I.I.S. BERNALDA - FERRANDINA
MTTD01601A,I.T. COMM. E GEOM.- BERNALDA,BERNALDA,MATERA,BASILICATA,4BAFM,AMMINISTRAZIONE FINANZA E MARKETING (TRIENNIO),4BAFM - AMMINISTRAZIONE FINANZA E MARKETING (TRIENNIO),ISTITUTO TECNICO COMMERCIALE,MTIS016004,I.I.S. BERNALDA - FERRANDINA
MTTD01601A,I.T. COMM. E GEOM.- BERNALDA,BERNALDA,MATERA,BASILICATA,5AFM,AMMINISTRAZIONE FINANZA E MARKETING (TRIENNIO),5AFM - AMMINISTRAZIONE FINANZA E MARKETING (TRIENNIO),ISTITUTO TECNICO COMMERCIALE,MTIS016004,I.I.S. BERNALDA - FERRANDINA
MTTD01601A,I.T. COMM. E GEOM.- BERNALDA,BERNALDA,MATERA,BASILICATA,5AT,TURISMO - TRIENNIO,5AT - TURISMO - TRIENNIO,ISTITUTO TECNICO COMMERCIALE,MTIS016004,I.I.S. BERNALDA - FERRANDINA
MTTD01601A,I.T. COMM. E GEOM.- BERNALDA,BERNALDA,MATERA,BASILICATA,5CAT,COSTRUZIONI AMBIENTE E TERRITORIO,5CAT - COSTRUZIONI AMBIENTE E TERRITORIO,ISTITUTO TECNICO COMMERCIALE,MTIS016004,I.I.S. BERNALDA - FERRANDINA
MTTD01651Q,I.T.COMM.G. -CORSO SERALE-BERNALDA,BERNALDA,MATERA,BASILICATA,5AFM,"AMMINISTRAZIONE, FINANZA, MARKETING (SERALE)","5AFM - AMMINISTRAZIONE, FINANZA, MARKETING (SERALE)",ISTITUTO TECNICO COMMERCIALE,MTIS016004,I.I.S. BERNALDA - FERRANDINA
MTTD018012,"I.TEC. COMM.GEOM.""MANLIO CAPITOLO""-TURSI",TURSI,MATERA,BASILICATA,1AFM,"AMMINISTRAZIONE, FINANZA, MARKETING","1AFM - AMMINISTRAZIONE, FINANZA, MARKETING",IST TEC COMMERCIALE E PER GEOMETRI,MTIS01800Q,"I.I.S. ""POLICORO - TURSI"""
MTTD018012,"I.TEC. COMM.GEOM.""MANLIO CAPITOLO""-TURSI",TURSI,MATERA,BASILICATA,1AI,INFORMATICA E TELECOMUNICAZIONI - BIENNIO COMUNE,1AI - INFORMATICA E TELECOMUNICAZIONI - BIENNIO COMUNE,IST TEC COMMERCIALE E PER GEOMETRI,MTIS01800Q,"I.I.S. ""POLICORO - TURSI"""
MTTD018012,"I.TEC. COMM.GEOM.""MANLIO CAPITOLO""-TURSI",TURSI,MATERA,BASILICATA,1BI,INFORMATICA E TELECOMUNICAZIONI - BIENNIO COMUNE,1BI - INFORMATICA E TELECOMUNICAZIONI - BIENNIO COMUNE,IST TEC COMMERCIALE E PER GEOMETRI,MTIS01800Q,"I.I.S. ""POLICORO - TURSI"""
MTTD018012,"I.TEC. COMM.GEOM.""MANLIO CAPITOLO""-TURSI",TURSI,MATERA,BASILICATA,2AFM,"AMMINISTRAZIONE, FINANZA, MARKETING","2AFM - AMMINISTRAZIONE, FINANZA, MARKETING",IST TEC COMMERCIALE E PER GEOMETRI,MTIS01800Q,"I.I.S. ""POLICORO - TURSI"""
MTTD018012,"I.TEC. COMM.GEOM.""MANLIO CAPITOLO""-TURSI",TURSI,MATERA,BASILICATA,2AI,INFORMATICA E TELECOMUNICAZIONI - BIENNIO COMUNE,2AI - INFORMATICA E TELECOMUNICAZIONI - BIENNIO COMUNE,IST TEC COMMERCIALE E PER GEOMETRI,MTIS01800Q,"I.I.S. ""POLICORO - TURSI"""
MTTD018012,"I.TEC. COMM.GEOM.""MANLIO CAPITOLO""-TURSI",TURSI,MATERA,BASILICATA,3AI,INFORMATICA,3AI - INFORMATICA,IST TEC COMMERCIALE E PER GEOMETRI,MTIS01800Q,"I.I.S. ""POLICORO - TURSI"""
MTTD018012,"I.TEC. COMM.GEOM.""MANLIO CAPITOLO""-TURSI",TURSI,MATERA,BASILICATA,3ART,AMMINISTRAZIONE FINANZA E MARKETING (TRIENNIO),3ART - AMMINISTRAZIONE FINANZA E MARKETING (TRIENNIO),IST TEC COMMERCIALE E PER GEOMETRI,MTIS01800Q,"I.I.S. ""POLICORO - TURSI"""
MTTD018012,"I.TEC. COMM.GEOM.""MANLIO CAPITOLO""-TURSI",TURSI,MATERA,BASILICATA,3CAT,COSTRUZIONI AMBIENTE E TERRITORIO,3CAT - COSTRUZIONI AMBIENTE E TERRITORIO,IST TEC COMMERCIALE E PER GEOMETRI,MTIS01800Q,"I.I.S. ""POLICORO - TURSI"""
MTTD018012,"I.TEC. COMM.GEOM.""MANLIO CAPITOLO""-TURSI",TURSI,MATERA,BASILICATA,4AFM,AMMINISTRAZIONE FINANZA E MARKETING (TRIENNIO),4AFM - AMMINISTRAZIONE FINANZA E MARKETING (TRIENNIO),IST TEC COMMERCIALE E PER GEOMETRI,MTIS01800Q,"I.I.S. ""POLICORO - TURSI"""
MTTD018012,"I.TEC. COMM.GEOM.""MANLIO CAPITOLO""-TURSI",TURSI,MATERA,BASILICATA,4AI,INFORMATICA,4AI - INFORMATICA,IST TEC COMMERCIALE E PER GEOMETRI,MTIS01800Q,"I.I.S. ""POLICORO - TURSI"""
MTTD018012,"I.TEC. COMM.GEOM.""MANLIO CAPITOLO""-TURSI",TURSI,MATERA,BASILICATA,4BI,INFORMATICA,4BI - INFORMATICA,IST TEC COMMERCIALE E PER GEOMETRI,MTIS01800Q,"I.I.S. ""POLICORO - TURSI"""
MTTD018012,"I.TEC. COMM.GEOM.""MANLIO CAPITOLO""-TURSI",TURSI,MATERA,BASILICATA,4CAT,COSTRUZIONI AMBIENTE E TERRITORIO,4CAT - COSTRUZIONI AMBIENTE E TERRITORIO,IST TEC COMMERCIALE E PER GEOMETRI,MTIS01800Q,"I.I.S. ""POLICORO - TURSI"""
MTTD018012,"I.TEC. COMM.GEOM.""MANLIO CAPITOLO""-TURSI",TURSI,MATERA,BASILICATA,5AFM,AMMINISTRAZIONE FINANZA E MARKETING (TRIENNIO),5AFM - AMMINISTRAZIONE FINANZA E MARKETING (TRIENNIO),IST TEC COMMERCIALE E PER GEOMETRI,MTIS01800Q,"I.I.S. ""POLICORO - TURSI"""
MTTD018012,"I.TEC. COMM.GEOM.""MANLIO CAPITOLO""-TURSI",TURSI,MATERA,BASILICATA,5AI,INFORMATICA,5AI - INFORMATICA,IST TEC COMMERCIALE E PER GEOMETRI,MTIS01800Q,"I.I.S. ""POLICORO - TURSI"""
MTTD018012,"I.TEC. COMM.GEOM.""MANLIO CAPITOLO""-TURSI",TURSI,MATERA,BASILICATA,5AT,TURISMO - TRIENNIO,5AT - TURISMO - TRIENNIO,IST TEC COMMERCIALE E PER GEOMETRI,MTIS01800Q,"I.I.S. ""POLICORO - TURSI"""
MTTD018012,"I.TEC. COMM.GEOM.""MANLIO CAPITOLO""-TURSI",TURSI,MATERA,BASILICATA,5BI,INFORMATICA,5BI - INFORMATICA,IST TEC COMMERCIALE E PER GEOMETRI,MTIS01800Q,"I.I.S. ""POLICORO - TURSI"""
MTTD01851B,"I.T.COMM.""M. CAPITOLO"" - CORSO SERALE",TURSI,MATERA,BASILICATA,3ACS,COSTRUZIONI AMBIENTE E TERRITORIO (SERALE),3ACS - COSTRUZIONI AMBIENTE E TERRITORIO (SERALE),ISTITUTO TECNICO COMMERCIALE,MTIS01800Q,"I.I.S. ""POLICORO - TURSI"""
